Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-05 03:00,2186,71,69,0.00,22,0.00,,11.4,7.6,0.16,0.74,4.8,2.4,5.6,6.1,,92,90,94,91,85
2017-07-05 04:00,2186,71,69,0.00,21,5.28,,12.2,8.7,0.16,0.75,4.4,3.0,5.7,6.1,,91,88,93,91,85
2017-07-05 05:00,2186,77,69,0.00,22,144.30,,12.7,9.3,0.16,0.78,,,,,,90,87,92,91,85
2017-07-05 06:00,2186,88,77,0.00,17,342.40,,11.6,6.3,0.15,1.12,4.6,2.2,5.3,6.1,,90,86,92,91,85
2017-07-05 07:00,2186,92,88,0.00,11,538.50,,10.6,5.6,0.15,1.43,4.6,2.8,5.6,6.1,,90,86,91,91,85
2017-07-05 08:00,2186,95,92,0.00,10,730.20,,11.6,6.5,0.16,1.54,4.8,2.8,5.6,6.1,,89,87,90,91,85
2017-07-05 09:00,2186,95,95,0.00,10,687.10,,13.8,5.9,0.17,1.65,4.8,2.4,5.6,6.3,,90,90,90,90,85
2017-07-05 10:00,2186,97,95,0.00,10,880.00,,14.5,7.1,0.17,1.71,4.6,2.7,5.6,6.3,,92,94,90,90,85
2017-07-05 11:00,2186,99,97,0.00,9,1008.00,,16.6,7.9,0.16,1.78,4.8,2.5,5.6,6.3,,94,97,91,90,85
2017-07-05 12:00,2186,99,98,0.00,9,1006.00,,16.9,9.4,0.16,1.86,4.6,3.0,5.3,6.6,,96,101,92,90,85
2017-07-05 13:00,2186,99,98,0.00,8,728.50,,19.3,10.4,0.15,1.85,4.5,3.0,5.3,5.6,,98,105,92,90,85
2017-07-05 14:00,2186,98,96,0.00,9,343.60,,20.2,10.4,0.16,1.77,4.4,3.3,5.6,5.6,,99,107,94,90,85
2017-07-05 15:00,2186,96,95,0.00,9,185.70,,19.1,11.4,0.15,1.68,5.0,3.3,5.7,6.3,,99,108,95,90,85
2017-07-05 16:00,2186,95,92,0.00,10,129.90,,16.6,10.5,0.17,1.62,5.0,2.8,5.7,6.6,,100,107,96,90,85
2017-07-05 17:00,2186,92,91,0.00,12,58.76,,16.4,8.9,0.19,1.52,5.0,3.0,5.6,6.0,,99,105,97,90,85
2017-07-05 18:00,2186,91,89,0.00,13,15.44,,10.2,2.8,0.19,1.44,5.0,3.0,5.2,6.0,,99,103,97,90,85
2017-07-05 19:00,2186,89,85,0.00,14,0.52,,6.1,4.0,0.19,1.26,4.4,2.6,5.2,6.3,,98,102,97,90,85
2017-07-05 20:00,2186,85,82,0.00,16,0.15,,8.8,5.5,0.19,1.17,4.6,2.6,5.2,6.6,,98,100,97,90,85
2017-07-05 21:00,2186,82,81,0.00,18,0.05,,9.8,7.1,0.19,1.09,4.6,2.8,5.2,5.6,,96,98,97,91,85
2017-07-05 22:00,2186,81,79,0.00,18,0.06,,10.4,7.6,0.20,1.03,4.8,3.0,5.4,6.1,,96,97,96,91,85
2017-07-05 23:00,2186,79,76,0.00,20,0.02,,10.8,8.4,0.21,0.96,4.6,3.0,5.7,6.3,,95,96,96,91,85
2017-07-06 00:00,2186,76,74,0.00,23,0.02,,11.4,8.3,0.20,0.88,4.6,2.7,5.7,6.4,,94,94,96,91,85
2017-07-06 01:00,2186,74,72,0.00,24,0.02,,12.7,9.2,0.21,0.84,4.9,2.5,5.6,6.1,,94,93,95,91,85
2017-07-06 02:00,2186,76,72,0.00,27,0.00,,12.1,9.4,0.22,0.84,4.6,2.4,5.6,6.4,,93,91,94,91,85
2017-07-06 03:00,2186,76,73,0.00,25,0.00,,10.9,8.4,0.22,0.88,4.8,2.4,5.6,6.1,,92,90,94,91,85
2017-07-06 04:00,2186,73,71,0.00,27,8.93,,10.3,6.0,0.22,0.79,4.8,2.4,5.7,6.1,,92,89,93,91,85
2017-07-06 05:00,2186,78,72,0.00,28,125.00,,9.3,6.0,0.22,0.83,4.7,2.8,5.3,6.1,,91,88,92,91,85
2017-07-06 06:00,2186,89,78,0.00,22,335.80,,8.2,4.5,0.22,1.16,4.6,2.8,5.6,6.1,,91,87,92,91,85
2017-07-06 07:00,2186,93,89,0.00,16,523.60,,9.1,4.5,0.22,1.44,4.6,2.8,5.6,6.6,,90,87,91,91,85
2017-07-06 08:00,2186,95,93,0.00,14,706.00,,11.0,5.0,0.21,1.59,4.6,2.4,5.6,6.0,,90,89,91,90,85
2017-07-06 09:00,2186,97,95,0.00,12,856.00,,10.8,4.1,0.20,1.72,4.6,2.2,5.8,6.3,,91,92,91,90,85
2017-07-06 10:00,2186,98,97,0.00,12,954.00,,13.2,5.4,0.21,1.78,4.8,2.8,5.6,6.0,,93,95,91,90,85
2017-07-06 11:00,2186,100,98,0.00,12,996.00,,15.7,6.7,0.19,1.87,4.9,3.0,5.6,6.0,,95,99,92,90,85
2017-07-06 12:00,2186,101,99,0.00,10,980.00,,14.2,6.8,0.19,1.92,4.6,2.8,5.3,5.6,,98,103,92,90,85
2017-07-06 13:00,2186,102,100,0.00,10,925.00,,17.9,8.2,0.20,1.99,4.4,3.3,5.6,6.0,,99,107,94,90,85
2017-07-06 14:00,2186,103,102,0.00,10,793.00,,16.2,7.8,0.20,2.06,4.8,3.7,5.6,6.0,,101,110,95,90,85
2017-07-06 15:00,2186,102,101,0.00,10,636.90,,18.2,7.2,0.20,2.03,4.8,3.7,5.7,6.0,,102,111,96,90,85
2017-07-06 16:00,2186,101,101,0.00,10,369.20,,13.4,6.3,0.20,2.00,5.0,3.7,5.2,6.0,,102,112,98,90,85
2017-07-06 17:00,2186,101,99,0.00,10,219.70,,13.6,6.3,0.20,1.95,5.0,3.7,5.8,6.0,,102,112,98,90,85
2017-07-06 18:00,2186,99,95,0.00,10,49.81,,11.0,5.6,0.19,1.82,4.6,3.0,5.6,6.0,,101,111,99,91,85
2017-07-06 19:00,2186,95,91,0.00,11,0.80,,6.4,3.9,0.19,1.57,4.8,3.3,5.6,6.0,,101,110,100,91,85
2017-07-06 20:00,2186,91,85,0.00,13,0.21,,9.3,4.3,0.18,1.38,4.8,2.8,5.6,6.6,,100,107,100,91,85
2017-07-06 21:00,2186,85,82,0.00,14,0.13,,11.8,8.2,0.18,1.14,5.0,3.0,5.6,6.6,,99,104,100,92,85
2017-07-06 22:00,2186,82,79,0.00,16,0.07,,13.3,8.9,0.18,1.04,5.0,2.8,5.6,6.6,,98,102,100,92,85
2017-07-06 23:00,2186,80,78,0.00,17,0.03,,14.6,8.9,0.18,0.99,4.6,2.8,5.8,6.4,,98,100,99,92,85
2017-07-07 00:00,2186,78,75,0.00,18,0.03,,11.6,9.0,0.18,0.91,4.6,2.8,6.1,6.4,,96,98,98,92,85
2017-07-07 01:00,2186,75,74,0.00,21,0.02,,11.9,9.2,0.18,0.85,4.6,3.0,5.6,6.1,,96,96,98,92,85
2017-07-07 02:00,2186,76,74,0.00,22,0.02,,11.7,8.4,0.18,0.86,4.6,2.5,5.7,6.4,,95,94,97,92,85
2017-07-07 03:00,2186,75,74,0.00,22,0.01,,11.7,8.5,0.19,0.85,4.6,2.5,5.7,6.4,,94,93,96,92,85
2017-07-07 04:00,2186,76,74,0.00,22,3.44,,12.2,9.2,0.19,0.88,4.6,2.4,5.6,6.1,,94,92,96,92,85
2017-07-07 05:00,2186,78,74,0.00,23,64.12,,12.7,8.9,0.20,0.89,4.3,2.4,5.6,6.1,,93,90,95,92,85
2017-07-07 06:00,2186,94,78,0.00,20,104.70,,23.9,7.9,0.20,1.22,4.8,2.4,5.7,6.4,,92,90,94,92,85
2017-07-07 07:00,2186,95,94,0.00,13,179.60,,9.7,4.6,0.19,1.61,4.8,2.4,5.3,6.4,,92,90,94,92,85
2017-07-07 08:00,2186,98,95,0.00,12,465.60,,10.9,7.1,0.19,1.70,4.4,2.4,5.3,6.4,,92,90,93,92,85
2017-07-07 09:00,2186,102,97,0.00,11,660.30,,11.0,5.4,0.19,1.84,4.4,2.4,5.6,6.6,,92,91,92,92,85
2017-07-07 10:00,2186,102,99,0.00,9,396.50,,13.5,5.5,0.19,1.95,4.4,2.7,5.6,6.6,,93,94,92,92,85
2017-07-07 11:00,2186,101,98,0.00,10,420.10,,29.8,6.0,0.20,1.83,4.5,2.5,5.6,6.6,,94,96,92,92,85
2017-07-07 12:00,2186,102,101,0.00,9,624.90,,17.2,8.8,0.19,2.01,4.9,2.5,5.3,6.0,,95,98,93,91,85
2017-07-07 13:00,2186,101,100,0.00,9,378.60,,18.5,9.4,0.18,1.97,4.6,3.3,5.3,6.0,,96,100,94,91,85
2017-07-07 14:00,2186,103,101,0.00,9,714.90,,17.8,8.8,0.18,2.04,4.6,3.0,5.3,6.0,,97,102,94,91,85
2017-07-07 15:00,2186,102,100,0.00,9,465.90,,16.7,10.0,0.18,2.00,4.5,3.0,5.6,6.0,,98,102,95,91,85
